0,000	-0,060
0,099	-0,072
0,199	0,006
0,299	-0,012
0,399	-0,100
0,500	-0,069
0,600	-0,071
0,700	-0,032
0,800	-0,055
0,900	-0,089
1,000	-0,022
1,100	-0,038
1,200	-0,030
1,299	-0,050
1,399	-0,081
1,499	-0,041
1,599	-0,019
1,700	-0,049
1,800	-0,043
1,900	-0,086
2,000	-0,059
2,100	-0,008
2,200	-0,046
2,300	-0,064
2,400	0,002
2,499	-0,044
2,599	-0,050
2,699	-0,054
2,799	-0,042
2,900	-0,056
3,000	-0,106
3,100	-0,016
3,200	-0,042
3,300	-0,061
3,400	-0,012
3,500	-0,087
3,600	-0,046
3,699	-0,077
3,799	-0,044
3,899	-0,048
3,999	-0,085
4,100	-0,110
4,200	-0,052
4,300	-0,049
4,400	-0,097
4,500	-0,062
4,600	-0,054
4,700	-0,073
4,800	-0,041
4,899	-0,054
4,999	-0,036
5,099	-0,012
5,199	-0,036
5,299	-0,030
5,400	-0,014
5,500	-0,055
5,600	-0,094
5,700	-0,006
5,800	-0,012
5,900	-0,053
6,000	-0,062
6,099	-0,064
6,199	-0,039
6,299	-0,096
6,399	-0,043
6,499	-0,054
6,600	-0,050
6,700	-0,034
6,800	-0,035
6,900	-0,086
7,000	-0,057
7,100	-0,107
7,200	-0,060
7,300	-0,025
7,399	-0,070
7,499	-0,095
7,599	-0,036
7,699	-0,033
7,800	-0,052
7,900	-0,062
8,000	-0,052
8,100	-0,047
8,200	-0,059
8,300	-0,046
8,400	-0,058
8,500	-0,051
8,599	0,001
8,699	-0,019
8,799	-0,009
8,899	-0,016
9,000	-0,024
9,100	0,002
9,200	-0,014
9,300	-0,006
9,400	0,031
9,500	0,050
9,600	0,075
9,700	0,037
9,799	0,025
9,899	0,067
9,999	0,071
10,099	0,148
10,200	0,154
10,300	0,110
10,400	0,097
10,500	0,081
10,600	0,065
10,700	0,002
10,800	-0,062
10,900	-0,124
10,999	-0,161
11,099	-0,227
11,199	-0,334
11,299	-0,434
11,400	-0,463
11,500	-0,517
11,600	-0,591
11,700	-0,723
11,800	-0,825
11,900	-0,918
12,000	-1,048
12,100	-1,149
12,199	-1,282
12,299	-1,320
12,399	-1,366
12,499	-1,212
12,600	-0,956
12,700	-0,539
12,800	-0,016
12,900	0,577
13,000	1,228
13,100	1,818
13,200	2,254
13,300	2,463
13,399	2,288
13,499	1,998
13,599	1,524
13,699	0,978
13,800	0,510
13,900	0,171
14,000	-0,122
14,100	-0,386
14,200	-0,384
14,300	-0,415
14,400	-0,445
14,500	-0,367
14,599	-0,268
14,699	-0,217
