0,000	-0,049
0,099	-0,014
0,199	-0,097
0,299	-0,061
0,399	-0,065
0,500	-0,103
0,600	-0,070
0,700	-0,036
0,800	-0,069
0,900	-0,090
1,000	-0,087
1,100	-0,026
1,200	-0,050
1,299	-0,021
1,399	-0,052
1,499	-0,056
1,599	0,016
1,700	0,032
1,800	-0,003
1,900	0,086
2,000	0,022
2,100	0,049
2,200	-0,052
2,300	-0,023
2,400	-0,029
2,499	-0,062
2,599	-0,067
2,699	-0,064
2,799	-0,043
2,900	-0,040
3,000	-0,020
3,100	-0,074
3,200	-0,009
3,300	-0,010
3,400	0,022
3,500	-0,061
3,600	-0,036
3,699	-0,050
3,799	-0,001
3,899	-0,038
3,999	-0,040
4,100	0,019
4,200	-0,010
4,300	0,028
4,400	-0,052
4,500	-0,054
4,600	-0,002
4,700	-0,011
4,800	-0,092
4,899	-0,069
4,999	-0,021
5,099	-0,044
5,199	-0,023
5,299	0,015
5,400	-0,007
5,500	-0,008
5,600	-0,041
5,700	-0,086
5,800	-0,026
5,900	-0,041
6,000	0,017
6,099	-0,015
6,199	-0,041
6,299	-0,036
6,399	0,042
6,499	0,072
6,600	0,090
6,700	0,098
6,800	0,091
6,900	0,089
7,000	0,092
7,100	0,163
7,200	0,130
7,300	0,163
7,399	0,129
7,499	0,092
7,599	-0,015
7,699	0,011
7,800	-0,108
7,900	-0,125
8,000	-0,210
8,100	-0,274
8,200	-0,297
8,300	-0,480
8,400	-0,576
8,500	-0,580
8,599	-0,693
8,699	-0,765
8,799	-0,942
8,899	-1,052
9,000	-1,186
9,100	-1,225
9,200	-1,311
9,300	-1,236
9,400	-1,070
9,500	-0,741
9,600	-0,318
9,700	0,247
9,799	0,908
9,899	1,426
9,999	1,888
10,099	2,245
10,200	2,381
10,300	2,211
10,400	1,861
10,500	1,372
10,600	0,894
10,700	0,383
10,800	0,002
10,900	-0,142
10,999	-0,314
11,099	-0,349
11,199	-0,405
11,299	-0,366
11,400	-0,313
11,500	-0,276
11,600	-0,181
11,700	-0,177
11,800	-0,151
11,900	-0,100
12,000	-0,063
12,100	-0,073
12,199	-0,011
12,299	0,112
12,399	0,095
12,499	0,152
12,600	0,205
12,700	0,192
12,800	0,197
12,900	0,128
13,000	0,147
13,100	0,086
13,200	0,056
13,300	-0,012
13,399	-0,023
13,499	-0,045
13,599	-0,007
13,699	0,137
13,800	0,160
13,900	0,157
14,000	0,153
14,100	0,160
14,200	0,033
14,300	-0,053
14,400	-0,126
14,500	-0,237
14,599	-0,308
14,699	-0,355
14,799	-0,367
14,899	-0,296
15,000	-0,337
15,100	-0,225
15,200	-0,257
15,300	-0,174
15,400	-0,114
15,500	-0,053
15,600	-0,062
15,700	0,072
15,799	0,090
15,899	0,106
15,999	0,109
16,099	0,117
16,200	0,067
16,300	0,082
16,400	-0,002
16,500	-0,147
16,600	-0,130
16,700	-0,168
16,800	-0,234
16,900	-0,297
16,999	-0,443
17,099	-0,467
17,199	-0,509
17,299	-0,525
17,400	-0,522
17,500	-0,460
17,600	-0,441
17,700	-0,419
17,800	-0,296
17,900	-0,237
18,000	-0,145
18,100	-0,147
18,199	-0,121
18,299	-0,100
18,399	-0,107
18,499	-0,091
18,600	-0,067
18,700	-0,059
18,800	-0,054
18,900	-0,060
19,000	-0,099
19,100	-0,159
19,200	-0,119
19,300	-0,088
19,399	-0,049
19,499	-0,035
19,599	0,042
19,699	0,071
19,800	0,030
