63,300	0,079
63,400	0,068
63,500	0,059
63,600	0,051
63,700	0,054
63,800	0,061
63,900	0,041
63,999	-0,012
64,099	0,001
64,199	-0,083
64,299	-0,070
64,400	-0,094
64,500	-0,133
64,600	-0,118
64,700	-0,084
64,800	-0,066
64,900	-0,108
65,000	-0,028
65,100	-0,067
65,199	-0,035
65,299	-0,024
65,399	-0,045
65,499	-0,025
65,600	0,034
65,700	0,024
65,800	-0,050
65,900	0,015
66,000	-0,066
66,100	-0,042
66,200	-0,045
66,300	-0,034
66,399	-0,008
66,499	-0,057
66,599	-0,052
66,699	-0,060
66,800	-0,056
66,900	-0,056
67,000	-0,058
67,100	-0,074
67,200	-0,083
67,300	-0,070
67,400	-0,126
67,500	-0,066
67,599	-0,136
67,699	-0,087
67,799	-0,070
67,899	-0,130
68,000	-0,096
68,100	-0,102
68,200	-0,126
68,300	-0,105
68,400	-0,077
68,500	-0,105
68,600	-0,087
68,700	-0,073
68,799	-0,047
68,899	-0,051
68,999	-0,044
69,099	-0,052
69,200	-0,053
69,300	-0,075
69,400	-0,082
69,500	-0,091
69,600	-0,101
69,700	-0,082
69,800	-0,121
69,900	-0,095
69,999	-0,167
70,099	-0,121
70,199	-0,151
70,299	-0,133
70,400	-0,178
70,500	-0,113
70,600	-0,150
70,700	-0,128
70,800	-0,099
70,900	-0,146
71,000	-0,117
71,100	-0,116
71,199	-0,084
71,299	-0,087
71,399	-0,032
71,499	-0,127
71,600	-0,116
71,700	-0,106
71,800	-0,119
71,900	-0,095
72,000	-0,095
72,100	-0,066
72,200	-0,040
72,300	-0,036
72,399	-0,041
72,499	-0,074
72,599	-0,106
72,699	-0,048
72,800	-0,101
72,900	-0,090
73,000	-0,076
73,100	-0,056
73,200	-0,109
73,300	-0,071
73,400	-0,086
73,500	-0,098
73,599	-0,115
73,699	-0,042
73,799	-0,142
73,899	-0,039
74,000	-0,021
74,100	-0,124
74,200	-0,064
74,300	-0,022
74,400	-0,049
74,500	-0,026
74,600	-0,048
74,700	-0,042
74,799	-0,057
74,899	-0,046
74,999	-0,047
75,099	-0,079
75,200	0,002
75,300	-0,039
75,400	-0,099
75,500	-0,047
75,600	-0,037
75,700	-0,093
75,800	-0,030
75,900	-0,048
75,999	-0,062
76,099	-0,081
76,199	-0,102
76,299	-0,000
76,400	-0,102
76,500	-0,113
76,600	-0,090
76,700	-0,091
76,800	-0,054
76,900	-0,097
77,000	-0,076
77,100	0,009
77,199	-0,051
77,299	-0,060
77,399	-0,041
77,499	-0,059
77,600	-0,031
77,700	-0,027
77,800	-0,018
77,900	-0,052
78,000	-0,077
78,100	-0,064
78,200	-0,015
78,300	-0,069
78,399	-0,096
78,499	-0,088
78,599	-0,075
78,699	-0,056
78,800	-0,084
78,900	-0,050
79,000	-0,060
79,100	-0,121
79,200	-0,099
79,300	-0,101
79,400	-0,081
79,500	-0,107
79,599	-0,055
79,699	-0,121
79,799	-0,047
79,899	-0,048
80,000	-0,064
80,100	-0,023
80,200	-0,035
80,300	-0,021
80,400	-0,003
80,500	-0,097
80,600	-0,086
80,700	-0,028
80,799	-0,095
80,899	0,001
80,999	-0,003
81,099	-0,052
81,200	-0,075
81,300	-0,049
81,400	-0,049
81,500	-0,073
81,600	0,014
81,700	-0,020
81,800	-0,009
81,900	-0,017
81,999	-0,046
82,099	-0,041
82,199	-0,092
82,299	-0,072
82,400	-0,053
82,500	-0,049
82,600	-0,089
82,700	-0,087
82,800	-0,069
82,900	-0,100
83,000	-0,070
83,100	-0,092
83,199	-0,088
83,299	-0,085
83,399	-0,149
83,499	-0,122
83,600	-0,068
83,700	-0,078
83,800	-0,098
83,900	-0,136
84,000	-0,087
84,100	-0,117
84,200	-0,125
84,300	-0,109
84,399	-0,097
84,499	-0,097
84,599	-0,069
84,699	-0,054
84,799	-0,027
84,900	-0,018
85,000	0,014
85,100	0,026
85,200	-0,018
85,300	0,018
